seller_id,product_id,qtde_produto
3b15288545f8928d3e65a8f949a28291,5f00c50de3d989194f0439e343480372,12
3b18f9856c6eb2413eafedb58e9eecd9,5ffeff2ac45b628674ce03e75ce4d6e3,1
3b872fd4747f01cc56206f2934198618,77fdeb8d4f7502f75b6779205f30a875,9
3bb32fedaa74e4ad20f4ce067733bd31,f486b2e5c945f3261655ae0bcbf92855,2
3bb548e3cb7f70f28e3f11ee9dce0e59,619d72a5e53d41d7646274a3fa20c2c4,9
3bdff180c7e1f6551a643b99c265a120,247fa5b4e2f524a22b21ef256ffc23e4,19
3be5841cdcc46de4ed3f9116f104b2c5,a31e2b31d699c94831605bd8c9f1b36e,1
3be634553519fb6536a03e1358e9fdc7,08c63555bbee955cad9c6a9feab9e9d4,11
3bfba5a77604f6dfae7e6dd7aaf65821,5911ffedc1c50c813140e8a27035f2bf,1
3c010235b7345c92f125d14ee232a76b,d540d228abea2bb0713acb40e4f3d341,4
3c03b12bab54d8b37d79d914bfdb1aa0,610e045d4ebcfde8d0c8991e8b1f39bb,9
3c3017960b2dbd72711a61f0400aab8f,162e010af9fe224d35fd8496a273fb02,6
3c487ae8f8d7542beff5788e2e0aea83,568c923625669145cc9a644856fccd14,7
3c4e0452bff7a2a788179488d3d77032,01c9a70868bec5b748c67fcc26ce5895,16
3c7c4a49ec3c6550809089c6a2ca9370,75c06ee06b201f9b6301d2b5e72993f8,28
3c88ed2e76a2247933a15daa7161eb1c,04abe952a7292c9914a0ddade6371114,1
3ca08eeb8d5595949fed424bd3677742,bfd40187494874d9bda6626efbff3bd3,6
3cfa1358a6caa965278721344c8d76f2,6106cd1748e2686c10094695142f7346,2
3d01d1c414c44b5943a09619ff3853cb,a741ba9d329996cf515841327718913d,4
3d0cd21d41671c46f82cd11176bf7277,a0f27f57faa493eaa9d1609c45f7d16d,4
3d2400ac620cffa23ac81bd192f7f555,177b172621777704a3e39ac9d3568946,1
3d2531eccfbde1d7c8db7a3a12fb267a,0983cd4a5cabf1099659ce461511963c,6
3d290fe363c60a77498c1126fd3fb8d3,53f345740817185c3b226e722a2f729a,2
3d39fbf22a665714baf62fae36029e23,7c7588d9c0e7596f400f129e8bfecb03,3
3d3ccf2b2f8134b10dce9dd446f0e075,0856c40d9a18fc6aa8bb4be6a092f95b,1
3d4824f20035949c710eaf111f869d39,2b250e4c796f4ce9da7ee0465bd1b574,2
3d49bfdd1b43a7fe169b3740067acc61,2c3dfe5b09e660349378f30d628d70bb,2
3d4b1ae7539303b5704493798893e82c,37e7030d6095e672ebf05e2133b1a1bf,3
3d5d0dc7073a299e31fa718ce1bc00b6,2722b7e5f68e776d18fe901638034e54,12
3d621842b2ed28e2b474132480edac3c,49d89239eb92d383e390b38b9bb792c6,4
3d62f86afa7c73be2628a3be1423f5a0,bd9729be9e09e2334d76a6648475d328,2
3d68c634a99a1ba46dbca3967a69c623,11ad873e7f5b2a8fe696997ba983e2d1,2
3d700782d7818f2c1e0d7a9e9d75fc00,804f35d5834309996feeeb8a7ac361cd,3
3d871de0142ce09b7081e2b9d1733cb1,fb55982be901439613a95940feefd9ee,84
3d8fa2f5b647373c8620330c4e077a9f,3f212fef0e1f11b343226b633f0426df,12
3da38366e7bd9baf6369071f782ecdf0,53796f826946f6d820d4cf700e2047ef,1
3db66a856d18a9cba7c9241fc5221c50,f9259c9e7c0f12c70f7a81409680a5ff,23
3dbbce181edfaa4a597ec858c382d2ec,0b88409c52cfb9e93f9dcb06f2a37fd4,3
3dc69bf2c42f0568a5c4791ec3fd3745,bf5fe03d1ac5be6407a279b3681992ed,1
3ded4e2d5f135cb103e5949d7263d2dd,fd16d6944e49931ace2c99037c4d8868,1
3df020b72d3d44b3af9d110fa3940b65,f646af315b0f3a597f69213537ca2199,35
3dfd3dc96f7f8598eca74e9ac8a2fa31,e05fc6d940189fe74d87ba8091afbdb6,1
3e35a8bb43569389d3cebef0ce820f69,5ff4076c0f01eeba4f728c9e3fa2653c,2
3e46a38ee171c503c3b4a3f23fe3bf0c,5c737d7f2147bdf63360675bf7b7735f,1
3e51f9cbe317bc3a88f2c76583811ee4,c095f03868efc3263075c4ad20641211,1
3e8bd881d92466e63ba9e3e809cd3c50,798d1d2a6eb63c4a6a4d2febdd4a0050,2
3ea00e1dea2b0659dbaf654735929220,74e48c5377480b7d048d7b294abc569b,6
3ea08c48e851106d2f584349daba335f,c327898dd247165a50bd1d6a2a38347b,1
3ef37b7ca6dd2b80bd8af81a62504996,93719014f156d3fa9e0511cd0ab96315,1
3f0e48d209018b466fcd3bb4ccfeb520,ca3fd09ef832923ccad790506d6e0385,6
3f2af2670e104d1bcb54022274daeac5,c73d4f0d7a3313381d04c5311960edf0,3
3f3486b61f45078d4f31ee5e43d8c5bb,58f1f70c378b16f78eff44c7104aa772,10
3f8034bfc6b8b4135534975d49f04c63,2b5ae8fa7040dc2ecc8483150f36a667,4
3f84fefc07dc159b268d4a77d3e8c425,7a295e6687ed3e00c8143498115f6ca5,1
3f995f07c49d0d55a99d5c54957f7d81,c73628b1c3144b2e0c9c88072f21a213,29
3f9be91358837bff69df67edfa3e42e8,ed7a2d60973a0c44c806f2ab9ea28b94,3
3f9c56764fabca627406093dcb3ef0b4,17efcba3c09566b89c945ef563f381d2,3
3fac58ce0ad699020c7944d53c41329c,e1310a0690f541f25a1d33cf395d5407,2
3fadb4cba4c35bce6a7eaf9872d5623a,738121d1a5b54545080cef01275446d8,5
3faf68a3b0af94b10bac70d86077be49,ca26080d8f0fa848c329fe732f5e34e8,4
3fd1e727ba94cfe122d165e176ce7967,fb1c85ab4adb8f0fd63d3e2156e51f4b,6
3fe7120d6257285ac6a3ce7cb071ccec,c93558f621dc5b9277a19f009b83aaaf,2
3fefda3299e6dfaea3466ef346a3571a,f4135cbdece8245560f7be179533797a,1
4003520d80d0bad1d5623f7aa3c63cda,524cace8752843f12129d6ecfae9c7cb,1
402916f742e5c740cc751493d9cf5053,8fb8fc612eb9832ae220a1b88f3b375d,4
403aa86912527d730337ffcb0fb096ab,deecc62b2db3d87ff4d9fe364fead01f,6
4049512728d969bec69f84088b012416,3ae1230d17a23cd85318a2b902269d72,2
404e1ba01358af4cd63f679b2c4d1fa1,69d4040bce5f682537d8e124d1cbc2eb,3
406740ee611378a662d274c7d8c43c4a,665adf6cc6e09e6a770ba182ea6a50f1,6
406822777a0b9eb5c50e442dd4cd3ec5,03e4e6709b7d6415746769c0bc3e9131,9
4091f77d8c768fc3e81c20761471761d,ebccaf8ddfeb6858f6cf417708159453,3
40d54b51e962dbe09cabbcfd33298dee,53a0380bace091a275d6f6a7e46c07b6,6
40db9e9aa57f7bb151bcda6b0f9bdbb7,628b17449083fb34688b2959b80bdecd,2
40ec8ab6cdafbcc4f544da38c67da39a,000b8f95fcb9e0096488278317764d19,2
411f3b52d857390502ee4e4d5ceabc2d,cd360a9f341f57c25699dbac377f5efd,8
4125d9385a25e82d2f72d3a0fd55bc3f,f5131289ca7eab9700015f6e8bfa8e41,1
412a4720f3e9431b4afa1476a1acddbe,3938defa878985e56e22db94bbdea2ff,6
4170f6a9367e6b5d6401d03ce6d54569,22a0a4cfaf39559db703230823bdc13a,2
417a1e6c7321084d2a0ae0d023cfad93,b1599324bbd2fda5befde0d69a9028a2,1
41958cbd3335433c8740300e8cd600d5,5531ef4e7630d5f76247ac19fe92a94c,1
41ab63a91b8b264e8c8780368bf1dd5b,6eda94acf0ad08a1bb12f10aef74767d,5
41b14765bd56c8ad10971074380f9c0c,7088744b00831b410bd17716cb578f39,9
41b39e28db005d9731d9d485a83b4c38,6eb6618376baf873225738ce4fe760ac,12
41b86b552e54e3a7009596125aa8b167,d00af18ab556193d160b6ce26d232a96,1
41c2bad7229b0c25e6becf179ebf63ff,480be8d20c4b6a7df1eae0f2c17f2db2,9
41c9d3997dd3c072c31139dc5bb5761f,3dacb3ae011b40803a508b23392e15a0,3
41da412d33e8da4f22baf55cb1bde82c,b1bd2eebcf90443f4f17e71bb89468a2,7
41e0fa5761c886a630994a55c12087e7,31cddbc370031fbb839a21441df28015,3
4200ddf1967c5e41e48db62bc6d4b5ac,67fc455b96e0908bc5e0d917237b2977,6
4221a7df464f1fe2955934e30ff3a5a1,cc60892b5adc06df9d5cc4531fc06df6,5
422be4cc81a457fdb46f47edeb968ae5,ffa8916ae85546ee99d1965b28e447ae,1
427165bf50f8ca07efc7bdc2bfcf1688,c7df652246ed7b3300aaf46960c141e4,3
42b6488f5b8246d9141712abd4b1b693,7e53a61dd91122cf3f80674ab5068403,1
42b729f859728f5079499127a9c2ef37,634256dbcd184b3757ffd7632c9fe52a,72
42bde9fef835393bb8a8849cb6b7f245,9afaad66aca8b0c79e4f084a89c9c92b,15
42d4b7e70819438f5ada61c965e92d7e,d31604dc8480ff739e226bdf88d5000e,2
42ef3192a9ff87a22d1867b74b3ee205,d5d74b90b07cc3536b8eade784014438,3
42fa4ee7240e9b8eb4576358ec142ba7,2873da054c3a30189c5aac7b87d3b6e9,8
42fb44130ac3134cde8e35cf8ec7df25,d425f8ccf937bdc4c55eb96ef872d812,1
430315b7bb4b6e4b3c978f9dfa9b0558,81ef08bfaf325b8e81020f11567027c0,3
4305fe92735c8a43d154ff6dd2b8d927,d537e54e990d95194a5733e79f1af1aa,10
431050a06a317f2b38168dec3dcd2b46,8ab83b53b9a953395f4f21f0b1a845ef,3
431af27f296bc6519d890aa5a05fdb11,9545d45c37449ccbc376de3a04c66e71,52
4324dd16853115efb0fd9d0d131ba6f4,83808703fc0706a22e264b9d75f04a2e,7
432c37c9dfba871172ec162e20118b8c,357a9e8a4b691ffbb0f855b23d490c4e,12
432c67955c0acd1fd6b0b5d678766a71,ec1600d8f15b93ce3e402f522696a18c,1
43402bdf22aa2310e8f99e2f94f78628,60d60857503b0e721781320f4fa28acf,2
4342d4b2ba6b161468c63a7e7cfce593,3d51bd82dd04d1e24d229bc4364dcbad,1
436bf27f2f18474fc6047702e9f8a866,f27f59721d5a9cb39432b91f812ee308,1
4371b634e0efc0e22b09b52907d9d469,2d0090282bd77e1ae0f6336ba500facf,10
43753b27d77860f1654aa72e251a7878,635fc0b4d628df01648c6b2624a04b46,1
4391ea5c5990502176a1dcda44a2373d,f0f2af23f970208fe4132a77aca3c63f,2
439a47cc365d6e3bd526812ea9de3c29,9e2c54c2ff2dec92562afa5284200869,4
43a1d4bab73b816e44ef4e4facd9f9b5,4e30cdede55788e1239044e270c60229,1
43a5d4a57af536fddc96d08be3afdfcb,8aebd177020fc8a6fa6a321ac4c44de7,1
43b2c864251aa0ce4030c746984e088a,e06506f28cebdffaab496680a2ed3a3e,1
43f8c9950d11ecd03a0304a49e010da6,bf16de726d9f702aee68610fe171d70e,9
44073f8b7e41514de3b7815dd0237f4f,29b85c2f1ec5f4d02b03737a8fd3698b,12
440dd6ab244315c632130ecfb63827b1,ff7fccf8513f360157f0660fe51d1d88,12
443d880f15cbd3572885e1d44bf2c478,fe117e311878a71023889b7bb6a8f2c2,2
4450bd8327d471c4a11a83d1445b1b62,54860a1533edf6c65d974441713ead8e,1
446cc09cdbb130904da114e807dbec40,30f07d8c84ca80de0248a40587de7d32,1
44717f64ec2a457979cf83c429077666,22a9261581e6b57ea62af3efbd6975a0,2
447d377bdb757058acb569025ee18a93,7edd6cf84eed8d7a3b63543734fb1249,1
44ed138eca6214d572ce1d813fb0049b,7ae27ce0834f80f4e3779fd06ca9ce83,2
44f091b5abab8018f682fce8124b85e5,218f5d32f520df3b8517cdd86da09466,1
45213867cefbf2cd4c6177e10216a951,2856b9cb722cb91f23867a5345b6e0d5,2
4559697a8f7e637227c2eeaed843baff,e5eadf9be70a4a9fa514019542fc330a,33
455befea1bb853c75ccbca94cff26e5c,788c7d26301bf6647bc50339f16fe67b,1
455c5640e8c5bd1b2ee85c0158f85727,c4332b2ff3cde1b0c62f5b9c8ae84bdc,2
455f46ef09a9e45667e2981df84b5cc2,813abede22d2496612b447a3f55f629e,1
457fe919b032a3f7dadba6fb92cf7855,95ec3f7e237a87df9935a570ab6ef266,3
458c6fa920810ce2492da71bc26d9eec,7824bce065d8704739ac0fc0c8135d04,2
458d868c9642f55f18f04e951a3fdde6,ae347727b83d554247d6cc36029a8392,2
45a3d05fb00435e52a28859dd03703b3,7cb009e2ae1cdf7d16e8fbf0255ba953,1
45ba18c210d42734ec52c0c1c574e9ee,28e1e01400863d6035542c650bc72be4,3
45c20d94d9171b0bcfab3c955e47d67b,914cb9a32dcc2be329cd84c5012edc5d,1
45d33f715e24d15a6ccf5c17b3a23e3c,2132979d9b6f64e99b8c9bb4da4e0323,9
461ff5303b6c9c1a4a07f40c5aece516,bdef40d64bf3de5f773c8f461b0bf167,2
466222e777149751370e7e98fb623b0c,987ae6d6e94a608f9ea32bc82a649470,1
4677a5437afda5fa7140b927b07be1cc,c88cad677da134defff6855386125e28,3
46dc3b2cc0980fb8ec44634e21d2718e,dc404a1496a08f9f5540c8b5d4b92925,38
46ef1a25845fc051c2998d878354810c,9f70acf998b0bd14652234075a19d358,2
4736e9d642ef4257cd7622516931eb51,6c70f53b09ca3459826e97b7646aa47c,4
47648caee88ccfe951fbb27fbf7b4cbe,8f220439e328e0c1b68510c238d07e86,1
478bfe564db21eeb44386606aa30b650,c46b2401e3ccd4e4f779b93093a97e29,1
47efca563408aae19bb7206c2d969ea9,ac2c77058e1e5ec1eda726fe7358ef2f,7
47f55702f598c7c6cc8458b0fbc1c49a,946cde79b9ebdfcbd56c52a405cc54dc,1
48162d548f5b1b11b9d29d1e01f75a61,900a1000340c354f62ee5f07f3a080ac,8
4830e40640734fc1c52cd21127c341d4,371fa349d92646bbeea5873df0bcdc5a,19
48328ec9a579151d9cc6a86d4a59336c,6a984aca8806747c09165b7767a3204e,1
483ca627d131e18f988349b1655c0acd,86a7362af6fc1b61f0e613146b8c4cca,1
48436dade18ac8b2bce089ec2a041202,c43ab4269cbf91b373263db4c2973cad,26
485452467ff670447e84a8370c3fc898,8802c7b83ddf545be6b7846f575d2fc5,1
4867209cb29b56b92893d7bde3ce8012,0d22e0d0bfa33bac40ccd83ae1c0649d,1
4869f7a5dfa277a7dca6462dcf3b52b2,7a10781637204d8d10485c71a6108a2e,136
48985c61529077fa4f1e38bcff0f2ed3,ceb9134650bd7cae74affc51800f309a,6
48b6c3f4c6a93171da04b75313f2130f,af5606ac1cb97d0519a67bd7d9af79b6,1
48bad451945f5227341793478d6353ea,f41c5473a596f099a92bd03297ab0aba,2
48e5ee06fb2dc74df1c711a9b6dfac2a,d0be993a2140a8cfe0a106b6c2d974b6,3
48e954b2da4f6a750c844173b347ed40,c968bbc4dfb718031488d3f109fee500,5
48efc9d94a9834137efd9ea76b065a38,f5d8f4fbc70ca2a0038b9a0010ed5cb0,10
48fb026ed7455a42f5d3e9390ed5088e,85f7420fa40ab8ab0d46096ecbecb0b7,1
49067458c68f7701fd334ce326accbe0,07ffc018eaf23e086370dea42c74077b,5
4917cee8d902e13428c3ec4b1ca6f315,7fe486a60125c1541517e30944f95066,10
491a5ada3aa1678414e990262c4bbdc1,47d52bb24ef8a3aa09724f00604be3ba,1
49383af7ab774e4e8f3000f49c83dc4b,683647534fe73616ae97d91a6ef253f4,12
4965a7002cca77301c82d3f91b82e1a9,3b68252831a799e9e109e44967b61422,1
497709c2976a8fa308730a2dec5b0726,d8fb151eb350f0956fbd847567d78954,2
4978a02ea9c8be7a9b5480680f40334e,a0b7b660f3ff79836867de402e158770,3
499185655c29ecfdbfe776ef7cf875b5,49026f19cf3e18f394328d81cba27708,1
4992e76a42cb3aad7a7047e0d3d7e729,61d01171a3784bab50137290350e5332,20
499ec63c58e51296c9cf57edcfe1c8a8,955129b53464486f9f93074c64b2bd88,5
49cdc90518a4f82676b38b3c1aa43ff6,5ae42f9d8352b9edd11800ebd575f4f7,1
49e7217cfe4e427191c378ec626d8737,f9ebdbca177cfdb1be1ea462e9dacb82,3
49f8d2ea7b718d0ce587d34207caf2b4,3181a2cda00b1579d8ac2519f8820139,1
4a1917ef994878940e1fb03eeb787ad7,777ce6cfb2608acfd20cd07f80094e72,2
4a1f694197d05fe70026b016a7316b41,0dc157babdb4785891879bc375256724,3
4a23adac87cf538689fa600d976f78b2,98e55bdc6487be7b8c32b0eb689dcb8a,3
4a3ca9315b744ce9f8e9374361493884,99a4788cb24856965c36a24e339b6058,471
4a3ccda38b2129705f3fb522db62ca31,3b473a6b1c280e0345e876648a61a032,6
4a5b36211b1f51bf7eaa5c10a57fa483,8dcbe1c268314dc0f6df3ca28b5b43ee,1
4a82168aaef173cbb6e46ae88728f919,14d6a43dc8ec3b5e86ef500845374ebd,3
4a82c4af97ffc0fb2dc26bfdc03b1842,fe34503c6bccf918db601aaafd4a975a,1
4aba391bc3b88717ce08eb11e44937b2,55a257b8a93fa8ce0b4774de48718126,2
4aba6a02a788d3ec81c03137144d9a80,8a5334e25cfd596c6fca284b039cc99c,1
4b0fdb526525f9890eb145bf1534640e,13050bbc5cf6938a3760e43f1a845fcd,4
4b1eaadf791bdbbad8c4a35b65236d52,6e6752783a53e4832b969f1417ca34cf,2
4b39558c138930b9e5489c93b6df5fe3,05c2523e08c5262f1ee172b332c3ea44,3
4b5f66b7adcf57f1ecc0d3c07dd6b177,f3720bc68555b1bff49b9ffd41b017ac,15
4b90495391ac0bd181a80a459df1e718,382d28bfa85a9857cd10bfdb1b8b7f80,1
4b9750c8ad28220fe6702d4ecb7c898f,af2d506fb01b724e03591349ad36b67e,38
4b98b0428fc1932cc2514ef9ce2505e6,10230be3f50a9367f8220d6c126f0dc6,1
4ba52dfeba874da5b9ee7b17c7494f04,f0a720fc3ab33276bc8bb46595996083,1
4bcec44888b30ba9001234c534716d3f,960f877599875172acdb3504cf4a55af,3
4bde6149c15cf7e177b36fa060dd6de8,7a18f72d8f0acfbd60eea36f2644ce8e,1
4be6b962d83299498bae2190f95d6566,de92134fd940e9302d27c31af4581fbd,4
4be9ae93c4fc0f41713d71a4194ee1b3,32aeecc02aa5adcb7f75155a80a47836,1
4bf2f4ee540798a61f9636d12cd9cc80,3a3f0628722b2f548673a2f7f5fa5605,5
4bf658053d453036c70976bccb2c31b2,64e296f9cbda172ddde4c59be4bb1120,1
4bfc7a4a1cf8d4d2121c27422d9e50b5,d4dccae17c83ffbaafc50d763503e9eb,16
4c03b9dd4c11ee2cb35c96c49efc9420,31a2f42a87890f87d77daebdfabc182e,42
4c18691b6037662be2df78a765d98ab5,6ac3978babf6ca76087369391bb6ce5a,16
4c1c7281388a33dd06daac44f9fadbd1,f77f1ec838ed490adc1529eedf7810ea,1
4c2b230173bb36f9b240f2b8ac11786e,c6336fa91fbd87c359e44f5dca5a90ed,92
4c498c7345e89aebad651544829beca0,44a6e4ecf7b48f87481c243383b1c4cf,13
4c4d546adf3c3868fe19c9ec6e9ffda9,6cd57d91d76b7cb14085f9655d5e2ebb,2
4c60877808f4318ef1107fbeb8f89afa,e97d6ed4cd62bf66d6cd2e7fd63984c3,1
4c61e37f664c3c88aff092aa5ac779d7,4deb009c36a910076a023947a7929201,6
4c8545742faaf58fafd5fd14d25d75cf,c452ed78936fa240d56b35bc146be876,1
4c8b8048e33af2bf94f2eb547746a916,f2bcc887769f563eb4f126389e64715a,3
4cc43a222a0f94910728b62b97a8c5f8,341141693c1995e911d0a5843f7c289b,1
4cc4fd4fdd406a85bbdc1f824b731bd7,b1de2a0563813db30923566ab847d03a,2
4ce8b55b4bfa4659184e7becc1fba3f2,2414abf17e03ee28b8c062a03ddedab5,1
4cf490a58259286ada5ba8525ba9e84a,ff81cd23251a357a120054397a01849f,2
4d0041cdbe51b4617d95c70b19decc74,864413ca56c2bcea359a213956a922c0,3
4d232b78ab7ef10393dc3807d827bc0d,ef59f328cef34c7b309bb12e86b6418b,4
4d600e08ecbe08258c79e536c5a42fee,7fd93eccaf2d461cb6bc4bbd1aa91f1a,1
4d6d651bd7684af3fffabd5f08d12e5a,cec09725da5ed01471d9a505e7389d37,70
4d9fea3499bdc22aa4da4e339365f215,898fa82b63404937c7a3c2cc77d6e5b5,2
4da0e408c99d2fdc2126dc9fce518060,6b770b5934dbdb29064efdf34bfa6cf5,8
4dab98ca6cd6d3df586203cefd28a042,44774af511346f08083720dbba61ade0,1
4dbd95a08b31ede5c82d3f861cb1ce1a,778c4dffd777dbe97f26efe02565df49,1
4dc2e811a1760953cb7c6a590b498943,fd92a7f41be98d0580faa2e6683b4ca0,1
4dc646b9b9e8e411ef48ba000ea3ac6f,78ab491fca1a263dc3d1a16833c57016,2
4ddeb3e828550cddc8d45c8bc36ab2d1,972373c479cecb6ce4715c729b27ec9c,1
4de6e4ba574aa9dfdc824bc44dc47fdd,c415aad99ee06e0fe8a58c09d3598ef7,2
4deebb3199eeafb282ae33229144f94b,2ea6c18e8b58c184e41ce11fd5dddb4c,2
4e06067cc08b3f41d837768d392c3ee3,2ae501b303a5a8e6f75c8c36f366b2d5,4
4e0d109ccfba9a1151c103049880c857,df4495e4ea59aae2f22d349cf4b9ab19,1
4e17c65a516f69d023a2ae78b84f28d6,bc4a074ab7a7ff14e98fa64671a79dc0,6
4e2627090e6e5b9fabba883a37897683,3a8b4f569449a1671e0d172023030113,1
4e326052e5dbba8adcd512f3450a307e,dd72d83b749ec911396ef3337e00b633,6
4e42581f08e8cfc7c090f930bac4552a,fb973e8b27e30aa34b8bee900dd1cdf8,2
4e480be820e37de1444325ff358c9296,633610a66bd9c0ecd11d46bf42c4ea80,2
4e5725ba188db8252977a4f0227bd462,252dc7b8f5d41ea6efcab73213ea1417,3
4e6015589b781adaa5ce7f1892d06bb1,e00994390ccf605aec4a0389c80e0ba7,3
4e7c18b98d84e05cbae3ff0ff03846c2,db25a58a5da5dfe2fd19f2604491bd27,13
4e85b538b0dad58852641540686d0e14,b9f75330f0582e2e33c3ea72ae17f499,1
4e8dacf3d38f281ae26c3e0321d92d88,a14aea6067b93158e956612c50b74cfa,4
4e922959ae960d389249c378d1c939f5,bee2e070c39f3dd2f6883a17a5f0da45,79
4e92348462c75b6c842b994ce84a0ed4,875877153c6086d3c0e1fcedcee6a77b,1
4ea2f12dbe91deeacd2c1e74f069a6e6,8ea331107c7373a412b73374be7c6736,2
4eb61f060e7dcc1d5a80d806c35cc541,84952f1f00709e71d58587cb34163e26,6
4ebdc7e6cd6102a022dadc49156d4ea8,471538735ac6433154a0288a62b96292,3
4eeb99008a0f59d2c7759c59f9a346eb,6421ae053bb80dff3ceae1f217f54ed4,1
4ef4c39cf3c24f326434cf0b2e48046a,f46098048d1a0c30ce1495246b8fd752,5
4f0d637c1197fd65405ebd755ac9f86b,fc7a99a9bea1e3544a0712c0649595ec,1
4f1f1c8666cdb6442f775c4e8caed465,56c615d21fa726140efc0c056c41582e,1
4fae87d32467e18eb46e4a76a0a0b9ce,ddd8d70dbc1a5ffe5431c810baf7fec2,1
4fb41dff7c50136976d1a5cf004a42e2,1a73ae8aa2b02829f07c8d5ec7bbd659,1
4fe2f67634d00c021aa01f96b6f2d68e,22234a1dd91ce8e88c7b108d198c40ad,1
5011f0d93373a4c5753adf58ca77af8d,ec96b7b4e1401281edb9465d0d689cae,17
503c1de08ae81a2d86f17951b204db55,3efd399c5d016b9e6a5ad3196eade44f,21
5058e8c1e82653974541e83690655b4a,e85cdca8790ea0026ddf7316f469608a,10
5075aaa8404020ae6aa8bf4792099b41,ab40c45cb88545d5efa2679b30cec4c3,7
50770d25768b0486d89be26afca3108f,442fbdff3d856511168100ed3bafaadc,2
508808d438fe2ff972ed13bb8f4a82e2,d6897f1dfdc99bbbdfda785158793d45,2
50a7e551a7b3f8d37cd6e32d8bfbe5ea,bcf8ba04829268e7eab9fbfc2555c18b,1
50bf89f1349bc0409a268c3a49678009,4979ccb21aa205c914d9a092cf869e83,1
50c9975695009e5e6473912e83a6d1da,e8b54d5aeae0ec3077cd89301a9c6023,6
51209b446b2073894bdc0face6c73ffc,c7287c42473206267a78a2189981a42e,4
512d298ac2a96d1931b6bd30aa21f61d,68f3adaef1620e7b0c4c7cd9f78d7ed0,3
513a54369b6a8a6602fcb0e129c6d78d,ad1363e145be3de4efec013051b14322,2
5145090ab595c0d0b8557199f5701fbf,c2367eda4f9623d0355dc5d7796d857a,1
5151aea44289d6c6b090ee31c2132508,a448325c57fbf792a2f6ac7d1b730917,7
515d781150feed28a6ac091bb0e3cb8c,629cd04871a85607710a2bc120766c0d,4
5160d23075764e18e07c1f4a87fad743,73a79a46f21913c65ebb8071f480ee11,3
516e7738bd8f735ac19a010ee5450d8d,5e3b4b17383b90a3129e552bd71bf2b8,9
51702dc2a3e106c76dbff722b5bf0726,c725d1884dc9fac3d9a4fb790c25da21,4
5194c22ed1f616ec0c0f33c571542879,fdcd405125af2d9b2b7b6fa42950fd92,2
519a7aa428f18d125a283cf8c014fdd6,96ac5914ae8307995bed8c15fc1bcebb,3
51a04a8a6bdcb23deccc82b0b80742cf,c98bf47f7bea8f3aee82fa023786b8a1,1
51e0557bc7b86de13e946c60ee91ce39,3b2c3b5eca3b8bd45a556828662ac340,1
51e4e89242cbb846c2deff3dc015650e,0cf4eefa56151424d91f1fa527e29d20,4
51ed72984a04e5dd35c2b27e77179038,d8cbd23e48a0683dba2f7a7b3e51110c,3
51f108f62cb87d61918159902c8f8583,368e069951582162e3d1d2151051e978,2
52092ddbd3a58c450a4459bf051b2287,25faa7f2253c7e5c40a0ffa4d5bbdb25,3
520b493b57809f446cb0a233bb3e25c7,7fa9cd17cea7ecbac9778cc86b7f9033,9
522620dcb18a6b31cd7bdf73665113a9,05a9dadb8402b6b7ae3dd28f7da187b5,33
5236605f4d4b0b3e4df85b850393fca0,78847bd862c4135f071d06fd92c008a9,2
52454f90d4c30c016768db02f88c1a74,e2392cbe0b76da9c4e7271a3a71f5d3e,2
52562a9f449c3dc3d53f5f5b9ed74903,99aa268744e2967e0ed6d3b22a38eff2,8
525e75a6fb1454a2325ab1734bcec221,4af81c9413dcb40e03e2a1bc15a6448b,8
5275ca25d0358ca73864e0ae41be1320,f8375e9fa93ad89af5386c8d0ff4e186,2
527801b552d0077ffd170872eb49683b,1cc61b32763a4d816212b3507b6b6c59,11
52831e5990d0771cb4951d6f12928167,4b6c0fa189ae4c4c7a4d357ff185512c,1
528bcf6680c36dddf07620bd35b33a6f,9d123055622741ac77766a4dbfa4d1b9,1
528ce32f560edd11add4169f6a5b65be,18aae9918a7e1d46e0c94c63a756c97c,1
52956b80ae65fda598f06f6b9943e7a9,7dd3fec3502f7ef333da2a73e00db394,3
52a50b42accf164f9f019941e5759d9b,eed8b513f23793f1d52a3baf41f38392,2
52a52b9f656520e99716f5bc40f661c8,3dabf5f3f464f28595767a4569d18810,2
52ac6f920b7280e4c6d30dd94de6259b,2f465f0f879ab88842042a85bac3a937,2
52b53f7061969fe471d119b6195da864,7c900a8802a6e69db282513a6b159e70,1
52bb00821bcdd358a5a5a27e1f6be5a1,cd6e125f1385d66bd4d682a54f64750d,1
52d76513f0c4d97f3b99570e2c94ee31,48401d4a555fd20aa93a202a4ed3b598,6
52f0fe436a347ddad7ed5f9aa4e27eaa,b95179da85cd8482c7a347e9a0d08466,3
52f6f9f13ba19504c02781132a049e75,54e423e4e4f906d5ec17e9449dda489d,1
52f976b17ea7f2f087f56dcc419328f6,ad5e26211dacf07063fac8864fb68e4f,2
52f9db5cfb423382a2fa5c9e39303202,a1f7dace2a9af48dd48428c12001dc09,10
5305693ffae2d3463377b1f6fe67b15a,74ba0cd1f694e0751c7240443e5a038b,1
53088c75f948b48a7ece173ac17f0c12,7b6669ccb9510397f7923a979c895733,2
530ec6109d11eaaf87999465c6afee01,91846781ef75057e134949400768e272,23
53243585a1d6dc2643021fd1853d8905,e7cc48a9daff5436f63d3aad9426f28b,89
